link,exact_address,size,rooms,monthly_fee,location,has_elevator,has_balcony,listing_price,end_price,price_change_percentage,price_per_sqm,date
"https://www.hemnet.se/salda/lagenhet-1,5rum-aspudden-stockholms-kommun-junkergatan-14-6448082418984287321",Junkergatan 14,31.0,1.5,1819,"Aspudden, Stockholms kommun",False,False,2192982,2500000,14,80645,2024-08-19
https://www.hemnet.se/salda/lagenhet-3rum-bromma-nockeby-stockholms-kommun-nockeby-torg-21-5482027784020185326,Nockeby torg 21,74.0,3.0,4370,"Bromma / Nockeby, Stockholms kommun",False,False,5000000,5350000,7,72297,2024-08-19
https://www.hemnet.se/salda/lagenhet-2rum-hammarbyhojden-stockholms-kommun-sparfvenfeltsgatan-9-5396962151111202074,Sparfvenfeltsgatan 9,42.0,2.0,3590,"Hammarbyhöjden, Stockholms kommun",False,False,2600000,2600000,0,61905,2024-08-19
"https://www.hemnet.se/salda/lagenhet-1,5rum-hornstull-stockholms-kommun-bergsunds-strand-25-3189409154882504185",Bergsunds strand 25,44.0,1.5,2590,"Hornstull, Stockholms kommun",True,False,3681818,4050000,10,92045,2024-08-19
https://www.hemnet.se/salda/lagenhet-1rum-ostermalm-stockholms-kommun-kommendorsgatan-33a-3014610883226504561,Kommendörsgatan 33A,20.0,1.0,1170,"Östermalm, Stockholms kommun",True,False,3259803,3325000,2,166250,2024-08-19
https://www.hemnet.se/salda/lagenhet-2rum-johanneshov-stockholms-kommun-pastellvagen-17-2930409337697142176,Pastellvägen 17,59.0,2.0,3087,"Johanneshov, Stockholms kommun",True,True,3491071,3910000,12,66271,2024-08-19
https://www.hemnet.se/salda/lagenhet-3rum-solhem-stockholms-kommun-salagatan-17-2636158167183873003,Salagatan 17,79.5,3.0,6336,"Solhem, Stockholms kommun",True,False,2500000,2625000,5,33019,2024-08-19
https://www.hemnet.se/salda/lagenhet-2rum-marieberg-stockholms-kommun-lagerlofsgatan-8-2037496772034676010,Lagerlöfsgatan 8,52.0,2.0,1197,"Marieberg, Stockholms kommun",True,False,4212962,4550000,8,87500,2024-08-19
"https://www.hemnet.se/salda/lagenhet-2rum-hammarbyhojden,-johanneshov-stockholms-kommun-hasselquistvagen-25a-1212811693716566946",Hasselquistvägen 25A,40.0,2.0,3253,"Hammarbyhöjden, Johanneshov, Stockholms kommun",False,True,2897196,3100000,7,77500,2024-08-19
https://www.hemnet.se/salda/lagenhet-1rum-vasastan-stockholms-kommun-frejgatan-50-793564468583047671,Frejgatan 50,40.3,1.0,2568,"Vasastan, Stockholms kommun",False,False,3530701,4025000,14,99876,2024-08-19
"https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-nedre-gardet-stockholms-kommun-storskarsgatan-3,-3tr-604994722243817321",Storskärsgatan 3,41.0,2.0,2296,"Östermalm - Nedre Gärdet, Stockholms kommun",True,True,4504504,5000000,11,121951,2024-08-19
https://www.hemnet.se/salda/lagenhet-1rum-lilla-essingen-stockholms-kommun-stralgatan-23-465099682846683033,Strålgatan 23,33.0,1.0,2362,"Lilla Essingen, Stockholms kommun",True,False,2598039,2650000,2,80303,2024-08-19
https://www.hemnet.se/salda/villa-8rum-orby-stockholms-kommun-malmkopingsvagen-38-6226297075617506325,Malmköpingsvägen 38,150.0,8.0,600,"Örby, Stockholms kommun",True,True,5972222,6450000,8,,2024-08-18
"https://www.hemnet.se/salda/lagenhet-1,5rum-arsta-stockholms-kommun-jarnlundsvagen-22,-6tr-2481701372685734626",Järnlundsvägen 22,41.0,1.5,3288,"Årsta, Stockholms kommun",True,True,2383928,2670000,12,65122,2024-08-18
https://www.hemnet.se/salda/lagenhet-3rum-karrtorp-stockholms-kommun-fyrskeppsvagen-15-7727729414980151524,Fyrskeppsvägen 15,71.0,3.0,6497,"Kärrtorp, Stockholms kommun",False,True,3454545,3800000,10,53521,2024-08-18
https://www.hemnet.se/salda/lagenhet-2rum-hagastaden-stockholms-kommun-hagaesplanaden-74-5822852444519393323,Hagaesplanaden 74,44.5,2.0,2840,"Hagastaden, Stockholms kommun",True,False,3761061,4250000,13,95506,2024-08-18
"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-hagastaden-stockholms-kommun-halsingegatan-51,-8-tr-7172883748135414409",Hälsingegatan 51,54.0,2.0,3416,"Vasastan - Hagastaden, Stockholms kommun",True,True,5582524,5750000,3,106481,2024-08-18
https://www.hemnet.se/salda/lagenhet-3rum-bjorkhagen-stockholms-kommun-halmstadsvagen-44-7563422599641396894,Halmstadsvägen 44,62.0,3.0,3257,"Björkhagen, Stockholms kommun",False,True,3759259,4060000,8,65484,2024-08-18
https://www.hemnet.se/salda/lagenhet-4rum-farsta-centrum-stockholms-kommun-larsbodavagen-50-3367638029651311587,Larsbodavägen 50,139.0,4.0,9685,"Farsta - Centrum, Stockholms kommun",True,False,3990384,4150000,4,29856,2024-08-18
https://www.hemnet.se/salda/lagenhet-3rum-skarpnack-stockholms-kommun-vinggatan-18-7189559624268215690,Vinggatan 18,77.0,3.0,5352,"Skarpnäck, Stockholms kommun",True,False,2447619,2570000,5,33377,2024-08-18
"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-volundsgatan-3,-0,5-tr-6256141557105765602",Völundsgatan 3,45.0,2.0,2329,"Vasastan, Stockholms kommun",True,False,4629629,5000000,8,111111,2024-08-18
"https://www.hemnet.se/salda/lagenhet-1,5rum-johanneshov-stockholms-kommun-alingsasvagen-50a-3808382175406024821",Alingsåsvägen 50A,31.0,1.5,1922,"Johanneshov, Stockholms kommun",False,False,2302521,2740000,19,88387,2024-08-18
https://www.hemnet.se/salda/lagenhet-1rum-kungsholmen-thorildsplan-stockholms-kommun-drottningholmsvagen-72-6421137451662680170,Drottningholmsvägen 72,40.0,1.0,2538,"Kungsholmen - Thorildsplan, Stockholms kommun",True,False,3137254,3200000,2,80000,2024-08-18
https://www.hemnet.se/salda/radhus-7rum-skondal-stockholms-kommun-karin-larssons-vag-9-4760886406593009455,Karin Larssons Väg 9,140.0,7.0,6612,"Sköndal, Stockholms kommun",False,False,6923076,7200000,4,51429,2024-08-18
"https://www.hemnet.se/salda/lagenhet-2rum-telefonplan-midsommarkransen-stockholms-kommun-mikrofonvagen-21,-van-4-4411610099728510130",Mikrofonvägen 21,61.0,2.0,3676,"Telefonplan/Midsommarkransen, Stockholms kommun",True,True,4356435,4400000,1,72131,2024-08-18
https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-sveavagen-117a-869863311103333719,Sveavägen 117A,61.0,2.0,2536,"Vasastan, Stockholms kommun",True,False,6834862,7450000,9,122131,2024-08-18
https://www.hemnet.se/salda/lagenhet-2rum-norra-angby-stockholms-kommun-bjorketorpsvagen-13-594370014674621772,Björketorpsvägen 13,57.0,2.0,4317,"Norra Ängby, Stockholms kommun",True,True,2160194,2225000,3,39035,2024-08-18
https://www.hemnet.se/salda/lagenhet-4rum-stureby-enskede-stockholms-kommun-bjulevagen-27-2130079409620009480,Bjulevägen 27,70.0,4.0,6147,"Stureby - Enskede, Stockholms kommun",False,False,2409090,2650000,10,37857,2024-08-17
https://www.hemnet.se/salda/radhus-5rum-hasselby-norra-villastad-stockholms-kommun-granskogsvagen-68-8881093754128508011,Granskogsvägen 68,119.0,5.0,367,"Hässelby Norra Villastad, Stockholms kommun",False,False,4200000,4200000,0,,2024-08-17
https://www.hemnet.se/salda/lagenhet-2rum-vasastaden-stockholms-kommun-norrbackagatan-60-8903590737150869584,Norrbackagatan 60,45.0,2.0,2950,"Stockholm, Stockholms kommun",True,True,5196078,5300000,2,117778,2024-08-17
https://www.hemnet.se/salda/radhus-3rum-hasselby-norra-villastad-stockholms-kommun-dvarglinsgrand-84-2746934066278391369,Dvärglinsgränd 84,66.0,3.0,254,"Hässelby Norra Villastad, Stockholms kommun",False,False,3125000,3250000,4,,2024-08-17
https://www.hemnet.se/salda/lagenhet-4rum-enskededalen-stockholms-kommun-astri-taubes-torg-2-2841960361098373475,Astri Taubes Torg 2,91.0,4.0,6630,"Enskededalen, Stockholms kommun",True,False,6285714,6600000,5,72527,2024-08-17
https://www.hemnet.se/salda/lagenhet-2rum-bromma-riksby-stockholms-kommun-vavstolsvagen-11-204165054114455719,Vävstolsvägen 11,41.0,2.0,3101,"Bromma - Riksby, Stockholms kommun",False,True,2252252,2500000,11,60976,2024-08-17
https://www.hemnet.se/salda/lagenhet-2rum-hornsberg-stockholms-kommun-lindhagensgatan-141-5922763752234871831,Lindhagensgatan 141,49.0,2.0,3074,"Hornsberg, Stockholms kommun",True,False,4190476,4400000,5,89796,2024-08-17
https://www.hemnet.se/salda/lagenhet-2rum-langbro-park-alvsjo-stockholms-kommun-johan-skyttes-vag-384-3tr-1846319734537961404,Johan Skyttes väg 384 3tr,63.0,2.0,4008,"Långbro park - Älvsjö, Stockholms kommun",True,True,2941176,3500000,19,55556,2024-08-17
https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-stockholms-kommun-grevgatan-22-a-6092342710947878580,Grevgatan 22 A,44.0,2.0,1540,"Östermalm, Stockholms kommun",False,True,6529126,6725000,3,152841,2024-08-17
https://www.hemnet.se/salda/villa-7rum-enskede-karringstan-stockholms-kommun-skordevagen-80-9105924343933913240,Skördevägen 80,127.0,7.0,546,"Enskede/Kärringstan, Stockholms kommun",False,False,10269230,10680000,4,,2024-08-17
"https://www.hemnet.se/salda/lagenhet-4rum-vasastan-stockholms-kommun-valhallavagen-22c,-5-tr,-859320459218583573",Valhallavägen 22C,97.0,4.0,5927,"Vasastan, Stockholms kommun",True,False,10000000,10600000,6,109278,2024-08-17
https://www.hemnet.se/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-chapmansgatan-4-8578662062639067961,Chapmansgatan 4,29.0,1.0,1360,"Kungsholmen, Stockholms kommun",True,False,3140350,3580000,14,123448,2024-08-17
https://www.hemnet.se/salda/lagenhet-4rum-bromma-beckomberga-stockholms-kommun-follingbogatan-24-6931796739516860704,Follingbogatan 24,111.5,4.0,6651,"Bromma Beckomberga, Stockholms kommun",True,True,6485148,6550000,1,58744,2024-08-17
"https://www.hemnet.se/salda/lagenhet-4rum-bjorkhagen-stockholms-kommun-ystadsvagen-124,-3-tr-4713952665187950197",Ystadsvägen 124,86.0,4.0,5237,"Björkhagen, Stockholms kommun",False,True,6730769,7000000,4,81395,2024-08-17
"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-hagastaden-stockholms-kommun-nina-einhorns-gata-8,-3994864242108183732",Nina Einhorns Gata 8,43.0,2.0,3090,"Vasastan - Hagastaden, Stockholms kommun",True,True,3981481,4300000,8,100000,2024-08-17
"https://www.hemnet.se/salda/lagenhet-3rum-sodermalm-reimersholme-stockholms-kommun-reimersholmsgatan-79,-6tr-3273223591838703578",Reimersholmsgatan 79,86.0,3.0,6588,"Södermalm - Reimersholme, Stockholms kommun",True,True,6798245,7750000,14,90116,2024-08-17
"https://www.hemnet.se/salda/lagenhet-2rum-enskede-arsta-skarpnack-stockholms-kommun-siljansvagen-46,-2-tr-3015977449220652949",Siljansvägen 46,44.5,2.0,3867,"Årsta, Stockholms kommun",False,True,2594339,2750000,6,61798,2024-08-17
https://www.hemnet.se/salda/lagenhet-2rum-vastertorp-stockholms-kommun-terrangvagen-69-2865239042171899992,Terrängvägen 69,55.0,2.0,3199,"Västertorp, Stockholms kommun",False,True,2807017,3200000,14,58182,2024-08-17
https://www.hemnet.se/salda/lagenhet-2rum-bromma-blackeberg-stockholms-kommun-holbergsgatan-110-2438638966596601063,Holbergsgatan 110,59.0,2.0,3355,"Bromma - Blackeberg, Stockholms kommun",False,True,2700000,2835000,5,48051,2024-08-17
https://www.hemnet.se/salda/villa-4rum-enskedefaltet-stockholms-kommun-osterbottensvagen-10-7465465738745542760,Österbottensvägen 10,85.0,4.0,519,"Enskedefältet, Stockholms kommun",False,False,8956521,10300000,15,,2024-08-16
https://www.hemnet.se/salda/lagenhet-2rum-hammarby-sjostad-stockholms-kommun-henriksdalsallen-24a-6162103881459312243,Henriksdalsallén 24A,56.0,2.0,3064,"Hammarby Sjöstad, Stockholms kommun",True,True,3910891,3950000,1,70536,2024-08-16
"https://www.hemnet.se/salda/lagenhet-1rum-sodermalm-hogalid-stockholms-kommun-heleneborgsgatan-20,-3-tr-1024417642704417914",Heleneborgsgatan 20,24.0,1.0,1390,"Södermalm - Högalid, Stockholms kommun",True,False,2500000,2900000,16,120833,2024-08-16
"https://www.hemnet.se/salda/lagenhet-2,5rum-solberga-alvsjo-stockholms-kommun-toffelbacken-33-6450229811014698086",Toffelbacken 33,65.0,2.5,4795,"Solberga - Älvsjö, Stockholms kommun",False,True,2405660,2550000,6,39231,2024-08-16
https://www.hemnet.se/salda/radhus-6rum-hasselby-norra-villastad-stockholms-kommun-grantoppsgrand-94-6719274755548092050,Grantoppsgränd 94,118.0,6.0,189,"Hässelby Norra Villastad, Stockholms kommun",False,False,3495145,3600000,3,,2024-08-16
https://www.hemnet.se/salda/lagenhet-3rum-skarholmen-bredang-stockholms-kommun-algrytevagen-122-2275915425525668075,Ålgrytevägen 122,55.8,3.0,3536,"Skärholmen/Bredäng, Stockholms kommun",True,True,2981132,3160000,6,56631,2024-08-16
"https://www.hemnet.se/salda/lagenhet-2rum-farsta-stockholms-kommun-agesta-brovag-52,-2tr-8772001483704946975",Ågesta broväg 52,43.0,2.0,3424,"Farsta, Stockholms kommun",True,True,1967213,2400000,22,55814,2024-08-16
https://www.hemnet.se/salda/lagenhet-1rum-sodermalm-stockholms-kommun-heleneborgsgatan-9c-6923907004132900998,Heleneborgsgatan 9C,25.0,1.0,1461,"Södermalm, Stockholms kommun",False,False,2706422,2950000,9,118000,2024-08-16
https://www.hemnet.se/salda/villa-4rum-enskedefaltet-stockholms-kommun-stralsundsgatan-4-1994257107011207971,Stralsundsgatan 4,81.0,4.0,600,"Enskedefältet, Stockholms kommun",False,True,8785046,9400000,7,,2024-08-16
"https://www.hemnet.se/salda/lagenhet-1rum-gardet-ostermalm-stockholms-kommun-furusundsgatan-6,-2,5tr-8324601379892659663",Furusundsgatan 6,24.0,1.0,1941,"Gärdet - Östermalm, Stockholms kommun",True,False,2307692,2400000,4,100000,2024-08-16
"https://www.hemnet.se/salda/lagenhet-1,5rum-sodermalm-hogalid-stockholms-kommun-slipgatan-12-4771738995138114762",Slipgatan 12,31.0,1.5,3033,"Södermalm - Högalid, Stockholms kommun",True,False,2990654,3200000,7,103226,2024-08-16
"https://www.hemnet.se/salda/lagenhet-4,5rum-farsta-stockholms-kommun-varmlandsvagen-150-4325097034908686802",Värmlandsvägen 150,88.0,4.5,6053,"Farsta, Stockholms kommun",True,True,4009433,4250000,6,48295,2024-08-16
https://www.hemnet.se/salda/lagenhet-2rum-arsta-stockholms-kommun-slatbaksvagen-10-2969730849593600560,Slätbaksvägen 10,44.5,2.0,2676,"Årsta, Stockholms kommun",False,True,2685185,2900000,8,65169,2024-08-16
https://www.hemnet.se/salda/lagenhet-2rum-hokmossen-stockholms-kommun-tangvagen-20-750962766329986783,Tångvägen 20,42.5,2.0,3502,"Hökmossen, Stockholms kommun",False,True,2391304,2750000,15,64706,2024-08-16
https://www.hemnet.se/salda/lagenhet-2rum-bromma-abrahamsberg-stockholms-kommun-arkitektvagen-15-7990181836956220045,Arkitektvägen 15,41.0,2.0,3234,"Bromma - Abrahamsberg, Stockholms kommun",False,True,2387387,2650000,11,64634,2024-08-16
https://www.hemnet.se/salda/lagenhet-3rum-hagersten-stockholms-kommun-kristallvagen-20-5711183042580689520,Kristallvägen 20,67.0,3.0,4204,"Hägersten, Stockholms kommun",False,True,2956730,3075000,4,45896,2024-08-16
"https://www.hemnet.se/salda/lagenhet-1rum-skondal-stockholms-kommun-kubbegatan-7,-2tr-6964569078904809800",Kubbegatan 7,40.0,1.0,3049,"Sköndal, Stockholms kommun",False,True,1694214,2050000,21,51250,2024-08-16
https://www.hemnet.se/salda/lagenhet-3rum-ostermalm-stockholms-kommun-grev-magnigatan-15b-6652846120436398569,Grev Magnigatan 15B,106.0,3.0,5493,"Östermalm, Stockholms kommun",True,False,13018867,13800000,6,130189,2024-08-16
"https://www.hemnet.se/salda/lagenhet-3,5rum-enskede-gubbangen-stockholms-kommun-majrovagen-5-3709232040922865050",Majrovägen 5,83.0,3.5,5982,"Enskede - Gubbängen, Stockholms kommun",False,False,3396226,3600000,6,43373,2024-08-16
https://www.hemnet.se/salda/radhus-5rum-vinsta-stockholms-kommun-viltorpsbacken-39-2721778919339671538,Viltorpsbacken 39,116.0,5.0,207,"Vinsta, Stockholms kommun",False,False,5346534,5400000,1,,2024-08-16
https://www.hemnet.se/salda/lagenhet-2rum-johanneshov-globen-stockholms-kommun-konstgjutarvagen-24-7335848408312422393,Konstgjutarvägen 24,40.0,2.0,2892,"Johanneshov/Globen, Stockholms kommun",False,True,2659090,2925000,10,73125,2024-08-16
https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-hogalid-stockholms-kommun-lorensbergsgatan-5b-2994873577274579865,Lorensbergsgatan 5B,33.0,2.0,1764,"Södermalm - Högalid, Stockholms kommun",True,True,3604651,4650000,29,140909,2024-08-16
"https://www.hemnet.se/salda/lagenhet-1,5rum-enskede-gamla-enskede-stockholms-kommun-nynasvagen-369-7887210819960637608",Nynäsvägen 369,43.0,1.5,3452,"Enskede - Gamla Enskede, Stockholms kommun",False,False,2499999,2850000,14,66279,2024-08-16
"https://www.hemnet.se/salda/lagenhet-4rum-hammarbyhojden-stockholms-kommun-skarabacken-1,-3tr-7831621177989280288",Skarabacken 1,85.0,4.0,5018,"Hammarbyhöjden, Stockholms kommun",True,True,5657657,6280000,11,73882,2024-08-16
https://www.hemnet.se/salda/lagenhet-2rum-skarpnack-stockholms-kommun-pilottorget-8-8534389179717631094,Pilottorget 8,61.0,2.0,4586,"Skarpnäck, Stockholms kommun",True,True,1944444,2100000,8,34426,2024-08-16
"https://www.hemnet.se/salda/lagenhet-3rum-sodermalm-tanto-stockholms-kommun-flintbacken-16,-7-tr-4888509346567159828",Flintbacken 16,69.5,3.0,3991,"Södermalm - Tanto, Stockholms kommun",True,True,5991379,6950000,16,100000,2024-08-16
"https://www.hemnet.se/salda/lagenhet-1,5rum-ostermalm-stockholms-kommun-brahegatan-37-5851369482593453787",Brahegatan 37,37.0,1.5,652,"Östermalm, Stockholms kommun",True,True,4504504,5000000,11,135135,2024-08-16
https://www.hemnet.se/salda/lagenhet-2rum-bromma-akeshov-stockholms-kommun-knypplerskevagen-16-2964424804465686818,Knypplerskevägen 16,42.0,2.0,3937,"Bromma - Åkeshov, Stockholms kommun",False,False,2090909,2300000,10,54762,2024-08-16
https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-folkungagatan-56-6501879403767394259,Folkungagatan 56,46.5,2.0,1242,"Södermalm, Stockholms kommun",True,False,4286407,4415000,3,94946,2024-08-16
https://www.hemnet.se/salda/lagenhet-4rum-hasselby-strand-stockholms-kommun-aprikosgatan-31-3679885044814737744,Aprikosgatan 31,89.0,4.0,6671,"Hässelby Strand, Stockholms kommun",True,True,2295000,2295000,0,25787,2024-08-16
https://www.hemnet.se/salda/radhus-5rum-orby-stockholms-kommun-bedarobacken-12-482535910925120336,Bedaröbacken 12,121.0,5.0,214,"Örby, Stockholms kommun",False,False,5491452,6425000,17,,2024-08-16
"https://www.hemnet.se/salda/lagenhet-2rum-hogalid-stockholms-kommun-maria-skolgata-93,-9-tr-6622017729368612327",Maria Skolgata 93,38.0,2.0,3460,"Högalid, Stockholms kommun",True,True,4595000,4595000,0,120921,2024-08-16
https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-norr-malarstrand-stockholms-kommun-polhemsgatan-18b-4129406473847302302,Polhemsgatan 18B,53.0,2.0,3379,"Kungsholmen - Norr Mälarstrand, Stockholms kommun",True,False,5000000,5300000,6,100000,2024-08-16
"https://www.hemnet.se/salda/lagenhet-2rum-hammarby-sjostad-stockholms-kommun-virkesvagen-19d,-pl2-1609167552910991936",Virkesvägen 19D,53.0,2.0,3886,"Hammarby Sjöstad, Stockholms kommun",True,False,3689320,3800000,3,71698,2024-08-16
https://www.hemnet.se/salda/lagenhet-4rum-farsta-stockholms-kommun-farstavagen-131-1089241499418711676,Farstavägen 131,112.0,4.0,7901,"Farsta, Stockholms kommun",False,True,3793103,4400000,16,39286,2024-08-16
"https://www.hemnet.se/salda/lagenhet-2rum-arsta-stockholms-kommun-ramensvagen-7,-2tr-6852733995870804113",Rämensvägen 7,51.0,2.0,4062,"Årsta, Stockholms kommun",False,True,2666666,3200000,20,62745,2024-08-16
https://www.hemnet.se/salda/villa-5rum-alvsjo-langbro-park-stockholms-kommun-johan-skyttes-vag-324a-8747354778836122532,Johan Skyttes väg 324A,69.0,5.0,644,"Älvsjö - Långbro Park, Stockholms kommun",False,False,6336633,6400000,1,,2024-08-16
https://www.hemnet.se/salda/lagenhet-2rum-bjorkhagen-stockholms-kommun-skanorvagen-3-904961423981480391,Skanörvägen 3,54.0,2.0,3731,"Björkhagen, Stockholms kommun",True,True,2491304,2865000,15,53056,2024-08-16
"https://www.hemnet.se/salda/lagenhet-3rum-arsta-stockholms-kommun-rorviksbacken-9,-6-tr-5411511691863501447",Rörviksbacken 9,53.0,3.0,4383,"Årsta, Stockholms kommun",True,True,3482142,3900000,12,73585,2024-08-16
https://www.hemnet.se/salda/lagenhet-3rum-sodermalm-stockholms-kommun-ringvagen-127-6341355051017573740,Ringvägen 127,57.0,3.0,2329,"Södermalm, Stockholms kommun",True,False,5509259,5950000,8,104386,2024-08-16
https://www.hemnet.se/salda/lagenhet-3rum-bromma-traneberg-stockholms-kommun-tranebergsvagen-36-2050467549328103465,Tranebergsvägen 36,74.0,3.0,5923,"Bromma - Traneberg, Stockholms kommun",False,True,4976851,5375000,8,72635,2024-08-16
"https://www.hemnet.se/salda/lagenhet-3rum-liljeholmen-arstaberg-stockholms-kommun-arstaskogs-vag-9b,-13-tr-2346643277558210465",Årstaskogs väg 9B,73.0,3.0,5003,"Liljeholmen/Årstaberg, Stockholms kommun",True,True,5219047,5480000,5,75068,2024-08-16
"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-karlbergsvagen-66b,-4tr-9150117444823644112",Karlbergsvägen 66B,58.0,2.0,3180,"Vasastan, Stockholms kommun",False,True,6495575,7340000,13,126552,2024-08-16
https://www.hemnet.se/salda/villa-5rum-alvsjo-langsjo-stockholms-kommun-svartlosavagen-231-8980409311646553961,Svartlösavägen 231,98.0,5.0,995,"Älvsjö/långsjö, Stockholms kommun",False,False,7499999,8400000,12,,2024-08-16
https://www.hemnet.se/salda/lagenhet-2rum-ostbergahojden-stockholms-kommun-morupsgrand-7-7262575191710318759,Morupsgränd 7,57.0,2.0,4397,"Östbergahöjden, Stockholms kommun",True,True,1881188,1900000,1,33333,2024-08-16
https://www.hemnet.se/salda/villa-6rum-orby-stockholms-kommun-nashultavagen-9-6131115482327112721,Näshultavägen 9,136.0,6.0,714,"Örby, Stockholms kommun",False,False,7500000,7500000,0,,2024-08-16
https://www.hemnet.se/salda/lagenhet-2rum-fruangen-stockholms-kommun-elin-wagners-gata-25-5941359415851437264,Elin Wägners gata 25,58.0,2.0,3656,"Fruängen, Stockholms kommun",False,True,2596153,2700000,4,46552,2024-08-16
https://www.hemnet.se/salda/lagenhet-3rum-ostermalm-stockholms-kommun-nybrogatan-44-5798087027953618987,Nybrogatan 44,70.0,3.0,3084,"Östermalm, Stockholms kommun",True,False,10250000,10250000,0,146429,2024-08-16
https://www.hemnet.se/salda/villa-6rum-alvsjo-stockholms-kommun-karlslundsvagen-5-5549893412007282803,Karlslundsvägen 5,170.0,6.0,774,"Älvsjö, Stockholms kommun",False,False,10909090,12000000,10,,2024-08-16
https://www.hemnet.se/salda/lagenhet-1rum-hogalid-stockholms-kommun-slipgatan-14-5543052650096680678,Slipgatan 14,23.0,1.0,1871,"Högalid, Stockholms kommun",True,False,2195454,2415000,10,105000,2024-08-16
https://www.hemnet.se/salda/lagenhet-2rum-hasselby-stockholms-kommun-loviselundsvagen-11a-5332325075799358137,Loviselundsvägen 11A,52.0,2.0,4163,"Hässelby, Stockholms kommun",False,False,1274509,1300000,2,25000,2024-08-16
https://www.hemnet.se/salda/lagenhet-1rum-fruangen-stockholms-kommun-doktor-widerstroms-gata-86-5325614796028614428,Doktor Widerströms Gata 86,43.0,1.0,2685,"Fruängen, Stockholms kommun",False,True,2195000,2195000,0,51047,2024-08-16
https://www.hemnet.se/salda/lagenhet-3rum-alvsjo-stockholms-kommun-folkparksvagen-164-1866609160310252482,Folkparksvägen 164,84.5,3.0,5738,"Älvsjö, Stockholms kommun",True,False,3665000,3665000,0,43373,2024-08-16
https://www.hemnet.se/salda/lagenhet-3rum-malarhojden-stockholms-kommun-knallevagen-8h-1387545254591841718,Knallevägen 8H,67.9,3.0,4774,"Mälarhöjden, Stockholms kommun",False,True,5871559,6400000,9,94256,2024-08-16
https://www.hemnet.se/salda/lagenhet-2rum-liljeholmen-stockholms-kommun-liljeholmsvagen-10-398588791630294559,Liljeholmsvägen 10,52.0,2.0,3319,"Liljeholmen, Stockholms kommun",True,True,4854368,5000000,3,96154,2024-08-16
"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-norrbackagatan-54,-1-tr-284766687485833817",Norrbackagatan 54,39.0,2.0,2397,"Vasastan, Stockholms kommun",True,False,3857142,4050000,5,103846,2024-08-16
"https://www.hemnet.se/salda/lagenhet-2rum-telefonplan-midsommarkransen-stockholms-kommun-responsgatan-12,-van-3-8826435958112275706",Responsgatan 12,54.0,2.0,3680,"Telefonplan/Midsommarkransen, Stockholms kommun",True,True,2981651,3250000,9,60185,2024-08-16
"https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-stockholms-kommun-grev-turegatan-25,-4tr-7522174784531810505",Grev Turegatan 25,41.0,2.0,2375,"Östermalm, Stockholms kommun",True,True,5233644,5600000,7,136585,2024-08-16
"https://www.hemnet.se/salda/lagenhet-2rum-hammarbyhojden,-johanneshov-stockholms-kommun-hasselquistvagen-5-7132760464471128538",Hasselquistvägen 5,49.0,2.0,2994,"Hammarbyhöjden, Johanneshov, Stockholms kommun",False,False,3205128,3750000,17,76531,2024-08-16
https://www.hemnet.se/salda/lagenhet-2rum-vastertorp-stockholms-kommun-slalomvagen-8-6741973990210493800,Slalomvägen 8,58.0,2.0,4097,"Västertorp, Stockholms kommun",False,True,2986238,3255000,9,56121,2024-08-16
https://www.hemnet.se/salda/lagenhet-2rum-hammarbyhojden-bjorkhagen-stockholms-kommun-malmovagen-24-6713266547740258875,Malmövägen 24,58.0,2.0,3763,"Hammarbyhöjden/Björkhagen, Stockholms kommun",False,True,3504464,3925000,12,67672,2024-08-16
"https://www.hemnet.se/salda/lagenhet-2rum-norra-djurgardsstaden-stockholms-kommun-jaktgatan-17,-4tr-6642926727505135566",Jaktgatan 17,63.0,2.0,4498,"Norra Djurgårdsstaden, Stockholms kommun",True,True,5800000,5800000,0,92063,2024-08-16
"https://www.hemnet.se/salda/lagenhet-3rum-vasastan-stockholms-kommun-vanadisvagen-44,-1tr-4735945146976187642",Vanadisvägen 44,105.5,3.0,3613,"Vasastan, Stockholms kommun",True,True,10476190,11000000,5,104265,2024-08-16
https://www.hemnet.se/salda/lagenhet-4rum-aspudden-ornsberg-stockholms-kommun-margaretha-krooks-gata-3-4522528869844669309,Margaretha Krooks gata 3,90.0,4.0,4218,"Aspudden/Örnsberg, Stockholms kommun",True,False,6995000,6995000,0,77722,2024-08-16
https://www.hemnet.se/salda/lagenhet-2rum-flysta-stockholms-kommun-flystagrand-3-4388845070782797827,Flystagränd 3,60.0,2.0,3452,"Flysta, Stockholms kommun",False,True,1893203,1950000,3,32500,2024-08-16
