link,exact_address,price,size,rooms,floor,monthly_fee,price_per_sqm,location,has_elevator,has_balcony,latitude,longitude
https://www.hemnet.se/bostad/lagenhet-3rum-arsta-stockholms-kommun-malgomajvagen-3-21409095,Malgomajvägen 3,4195000,80.0,3.0,3,5361,52438,"Årsta, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-midsommarkransen-stockholms-kommun-tegelbruksvagen-14-21409097,Tegelbruksvägen 14,2750000,35.0,2.0,3,3966,78571,"Midsommarkransen, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-4rum-vallingby-centrum-stockholms-kommun-harjedalsgatan-78-21409037,Härjedalsgatan 78,2795000,80.0,4.0,1,4933,34938,"Vällingby Centrum, Stockholms kommun",False,True,,
"https://www.hemnet.se/bostad/lagenhet-3rum-sodermalm-stockholms-kommun-heleneborgsgatan-8b,-3-tr-21409080",Heleneborgsgatan 8B,8500000,73.0,3.0,3,5094,116438,"Södermalm, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-1,5rum-sodermalm-stockholms-kommun-heleneborgsgatan-6b,-3-tr-21409082",Heleneborgsgatan 6B,4500000,38.0,1.5,3,2620,118421,"Södermalm, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-sodermalm-stockholms-kommun-siargatan-9-21409125,Siargatan 9,4795000,62.0,2.0,2,3241,77339,"Södermalm, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-sodermalm-hogalid-stockholms-kommun-hornsgatan-158b-21409160,Hornsgatan 158B,9450000,95.0,3.0,1,4932,99474,"Södermalm Högalid, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-2rum-vasastan-birkastan-stockholms-kommun-tomtebogatan-16,-2tr-21409193",Tomtebogatan 16,6700000,59.0,2.0,2,2295,113559,"Vasastan/ Birkastan, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-stockholms-kommun-kirunagatan-46-21408929,Kirunagatan 46,2395000,58.0,2.0,1,3256,41293,"Vällingby, Stockholms kommun",False,True,,
"https://www.hemnet.se/bostad/lagenhet-2,5rum-sodermalm-sofia-stockholms-kommun-tengdahlsgatan-43,-7tr-21408687",Tengdahlsgatan 43,4495000,55.5,2.5,7,4668,80991,"Södermalm - Sofia, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-kungsholmen-stockholms-kommun-norra-agnegatan-43-21408170,Norra Agnegatan 43,7195000,72.0,2.0,1,3650,99931,"Kungsholmen, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-3rum-arsta-stockholms-kommun-sandfjardsgatan-120,-6tr-21409101",Sandfjärdsgatan 120,3195000,77.0,3.0,6,5756,41494,"Årsta, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-3,5rum-vasastan-stockholms-kommun-vastmannagatan-99,-2-tr-21408836",Västmannagatan 99,11500000,103.0,3.5,2,4071,111650,"Vasastan, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-gardet-stockholms-kommun-sandhamnsgatan-47-21409262,Sandhamnsgatan 47,3595000,39.0,2.0,1,2461,92179,"Gärdet, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-3rum-skarpnack-stockholms-kommun-sportflygargatan-3,-bv-21407920",Sportflygargatan 3,2675000,73.5,3.0,1,5207,36395,"Skarpnäck, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-sodermalm-stockholms-kommun-asogatan-165a-21409277,Åsögatan 165A,3695000,39.0,2.0,1,2525,94744,"Södermalm, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-bagarmossen-stockholms-kommun-bergsradsvagen-28-21409025,Bergsrådsvägen 28,1850000,29.0,2.0,1,2265,63793,"Bagarmossen, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-bromma-johannesfred-stockholms-kommun-staltradsvagen-8-21400916,Ståltrådsvägen 8,1995000,41.0,2.0,1,3425,48659,"Bromma / Johannesfred, Stockholms kommun",False,True,,
"https://www.hemnet.se/bostad/lagenhet-2rum-arsta-stockholms-kommun-arstavagen-133,-1tr-21409322",Årstavägen 133,2295000,38.0,2.0,1,3458,60395,"Årsta, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-3rum-stockholms-kommun-grondalsvagen-37-21409324,Gröndalsvägen 37,6395000,59.0,3.0,4,3926,108390,"Stockholm, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-sodermalm-zinkensdam-stockholms-kommun-maria-skolgata-87-21409275,Maria Skolgata 87,3495000,35.0,2.0,5,2817,99857,"Södermalm/ Zinkensdam, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-3rum-sodermalm-stockholms-kommun-flintbacken-2,-10tr-21407408",Flintbacken 2,6250000,75.0,3.0,10,4299,83333,"Södermalm, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-2rum-katarina-stockholms-kommun-timotejgatan-8,-3-tr-21408612",Timotejgatan 8,2975000,35.0,2.0,3,2184,85000,"Katarina, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-3rum-nedre-kungsholmen-stockholms-kommun-norr-malarstrand-58-john-ericssonsgatan-1,6tr-21408089",Norr Mälarstrand 58/John Ericssonsgatan 1,12500000,116.0,3.0,1,4796,107759,"Nedre Kungsholmen, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-vasastan-hagastaden-stockholms-kommun-hagaesplanaden-74-21409151,Hagaesplanaden 74,4150000,44.5,2.0,4,2840,93258,"Vasastan / Hagastaden, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-3rum-bromma-akeslund-stockholms-kommun-tunnlandsvagen-91,-van-7-21408759",Tunnlandsvägen 91,5695000,90.5,3.0,7,4604,62928,"Bromma - Åkeslund, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-2rum-hammarby-sjostad-stockholms-kommun-hammarby-alle-111,-4tr-21409034",Hammarby Allé 111,4995000,64.0,2.0,4,4111,78047,"Hammarby Sjöstad, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-2rum-stockholms-kommun-sjofartsgatan-17,-10-10tr-21409292",Sjöfartsgatan 17,4395000,55.5,2.0,10,4171,79189,"Stockholm, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-hasselby-strand-stockholms-kommun-maltesholmsvagen-156-vaning-1-21407420,Maltesholmsvägen 156 (Våning 1),1795000,43.0,2.0,1,3042,41744,"Hässelby Strand, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-bandhagen-stockholms-kommun-bjorksundsslingan-15-21409379,Björksundsslingan 15,2475000,55.0,2.0,3,4064,45000,"Bandhagen, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-kungsholmen-fredhall-stockholms-kommun-runiusgatan-5-21409318,Runiusgatan 5,3250000,47.0,2.0,2,2019,69149,"Kungsholmen - Fredhäll, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-telefonplan-midsommarkransen-stockholms-kommun-fastlagsvagen-49-21409426,Fastlagsvägen 49,3395000,53.0,2.0,2,4006,64057,"Telefonplan/Midsommarkransen, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-3rum-kungsholmen-fridhemsplan-stockholms-kommun-sankt-goransgatan-98,-van-4-21409169",Sankt Göransgatan 98,5995000,67.0,3.0,4,3370,89478,"Kungsholmen Fridhemsplan, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-1rum-sodermalm-sofia-stockholms-kommun-rutger-fuchsgatan-1,-5-tr-21409451",Rutger Fuchsgatan 1,2975000,33.0,1.0,5,1906,90152,"Södermalm Sofia, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-2,5rum-sodermalm-hogalid-stockholms-kommun-heleneborgsgatan-26,-3-tr-21409476",Heleneborgsgatan 26,7750000,73.0,2.5,3,2921,106164,"Södermalm Högalid, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-3rum-sodermalm-hogalid-stockholms-kommun-lundagatan-39a,-vindsvaning-21409473",Lundagatan 39A,9950000,73.0,3.0,2,4942,136301,"Södermalm Högalid, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-4rum-ostermalm-stockholms-kommun-danderydsgatan-25,-2tr-21409453",Danderydsgatan 25,12000000,102.0,4.0,2,5891,117647,"Östermalm, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-bandhagen-stockholms-kommun-trollesundsvagen-26b-21409460,Trollesundsvägen 26B,2395000,62.0,3.0,0,5765,38629,"Bandhagen, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-2rum-hagersten-malarhojden-stockholms-kommun-klubbacken-22,-1tr-21409187",Klubbacken 22,2625000,44.0,2.0,1,2887,59659,"Hägersten / Mälarhöjden, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-vasastan-stockholms-kommun-kungstensgatan-58-21409485,Kungstensgatan 58,7395000,61.5,2.0,4,2727,120244,"Vasastan, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-4rum-hammarby-sjostad-stockholms-kommun-vavar-johans-gata-28-21409271,Vävar Johans Gata 28,6995000,97.0,4.0,4,6127,72113,"Hammarby Sjöstad, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-enskede-stockholms-kommun-skonviksvagen-283-21409429,Skönviksvägen 283,2595000,54.0,2.0,0,4265,48056,"Enskede, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-5rum-skarholmen-stockholms-kommun-falkholmsgrand-17-lgh-1501-21409319,Falkholmsgränd 17 lgh 1501,2395000,117.5,5.0,5,8523,20383,"Skärholmen, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-2rum-kista-stockholms-kommun-borgarfjordsgatan-21-b,-vaning-3-21408892",Borgarfjordsgatan 21 B,2300000,52.0,2.0,3,4147,44231,"Kista, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-hammarby-sjostad-stockholms-kommun-rorgangargatan-15a-21404245,Rorgängargatan 15a,4995000,66.0,2.0,9,4014,75682,"Hammarby Sjöstad, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-kungsholmen-stockholms-kommun-fridhemsgatan-16-21405032,Fridhemsgatan 16,3250000,34.0,2.0,0,2682,95588,"Kungsholmen, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-3rum-midsommarkransen-stockholms-kommun-nioortsvagen-28b,-2-tr-20691375",Nioörtsvägen 28B,4995000,76.8,3.0,2,6097,65039,"Midsommarkransen, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-1,5rum-bromma-annedal-stockholms-kommun-tummelisas-gata-3-21270307",Tummelisas gata 3,2095000,36.0,1.5,1,3062,58194,"Bromma - Annedal, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-4rum-liljeholmskajen-stockholms-kommun-hildebergsvagen-2,-2tr-21365823",Hildebergsvägen 2,5995000,95.0,4.0,2,6489,63105,"Liljeholmskajen, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-3rum-aspudden-stockholms-kommun-hovdingagatan-5a,-van-4-av-4-21372151",Hövdingagatan 5A,3995000,56.0,3.0,4,4120,71339,"Aspudden, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-sodermalm-maria-stockholms-kommun-fatburs-brunnsgata-31-21380774,Fatburs brunnsgata 31,4750000,66.5,3.0,1,4564,71429,"Södermalm Maria, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-1rum-sodermalm-stockholms-kommun-rutger-fuchsgatan-4a,-og,-van-4-4-21387730",Rutger Fuchsgatan 4A,2995000,30.0,1.0,4,1835,99833,"Södermalm, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-stockholm-stockholms-kommun-brannkyrkagatan-54-b-21386608,Brännkyrkagatan 54 B,6995000,70.0,2.0,1,3938,99929,"Stockholm, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-fruangen-stockholms-kommun-agnes-lagerstedts-gata-12-21395719,Agnes Lagerstedts gata 12,3495000,70.0,3.0,4,5157,49929,"Fruängen, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-2rum-midsommarkransen-stockholms-kommun-tegelbruksvagen-8b,-van-2-av-3-21396128",Tegelbruksvägen 8B,3495000,57.0,2.0,2,2694,61316,"Midsommarkransen, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-enskede-gubbangen-stockholms-kommun-majrovagen-15-21398660,Majrovägen 15,1995000,34.0,2.0,1,3551,58676,"Enskede - Gubbängen, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-3rum-stureby-stockholms-kommun-ostrandsvagen-78a-21399525,Östrandsvägen 78A,3395000,74.0,3.0,1,4511,45878,"Stureby, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-4rum-aspudden-stockholms-kommun-fageltorget-169-21400682,Fågeltorget 169,6995000,92.0,4.0,3,5421,76033,"Aspudden, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-arsta-stockholms-kommun-slatbaksvagen-6-21400912,Slätbaksvägen 6,2495000,44.5,2.0,1,2427,56067,"Årsta, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-aspudden-stockholms-kommun-torsten-alms-gata-17-21401649,Torsten Alms Gata 17,3995000,59.0,2.0,1,3000,67712,"Aspudden, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-mariehall-stockholms-kommun-masugnsvagen-54-21401292,Masugnsvägen 54,4795000,75.0,3.0,3,5475,63933,"Mariehäll, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-2,5rum-sodermalm-stockholms-kommun-hornsgatan-150b,-van-4-21403362",Hornsgatan 150B,4995000,60.5,2.5,4,2672,82562,"Södermalm, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-arsta-stockholms-kommun-kolsnarsvagen-14-21404663,Kolsnarsvägen 14,2995000,48.5,2.0,1,3930,61753,"Årsta, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-bromma-riksby-stockholms-kommun-mattvagen-3-21405182,Mattvägen 3,4195000,72.0,3.0,5,5180,58264,"Bromma - Riksby, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-1rum-hagerstensasen-stockholms-kommun-backvagen-127,-van-3-3-21405980",Bäckvägen 127,1995000,30.0,1.0,3,3004,66500,"Hägerstensåsen, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-riksby-stockholms-kommun-synalsvagen-3-21405269,Synålsvägen 3,3950000,75.0,3.0,1,4479,52667,"riksby, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-1rum-aspudden-ornsberg-stockholms-kommun-hagerstensvagen-209,-van-3-3-21406143",Hägerstensvägen 209,1895000,23.0,1.0,1,2786,82391,"Aspudden - Örnsberg, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-kista-stockholms-kommun-surtsogatan-4-21406729,Surtsögatan 4,1895000,45.0,2.0,4,2836,42111,"Kista, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-karrtorp-stockholms-kommun-karrtorpsvagen-7-21407103,Kärrtorpsvägen 7,2995000,59.0,2.0,1,3994,50763,"Kärrtorp, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-2rum-vasastan-stockholms-kommun-sveavagen-137,-2-tr-21407241",Sveavägen 137,2995000,41.0,2.0,2,1746,73049,"Vasastan, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-bromma-traneberg-stockholms-kommun-hunnebergsvagen-16-21407268,Hunnebergsvägen 16,2795000,37.0,2.0,3,2618,75541,"Bromma - Traneberg, Stockholms kommun",False,True,,
"https://www.hemnet.se/bostad/lagenhet-1,5rum-kungsholmen-stockholms-kommun-sysslomansgatan-8,-3-tr-21407720",Sysslomansgatan 8,3950000,41.0,1.5,3,2265,96341,"Kungsholmen, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-2rum-arsta-stockholms-kommun-siljansvagen-18,-3-tr-21407455",Siljansvägen 18,2995000,55.0,2.0,3,4719,54455,"Årsta, Stockholms kommun",False,True,,
"https://www.hemnet.se/bostad/lagenhet-2rum-stockholms-kommun-vikingagatan-5,-2-tr-21407895",Vikingagatan 5,4850000,49.0,2.0,2,3821,98980,"Stockholm, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-2rum-gardet-stockholms-kommun-sandhamnsgatan-1,-3-tr-21407985",Sandhamnsgatan 1,4250000,47.0,2.0,3,3007,90426,"Gärdet, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-2,5rum-hogalid-stockholms-kommun-wollmar-yxkullsgatan-48d-21407982",Wollmar Yxkullsgatan 48D,4350000,48.0,2.5,0,3439,90625,"Högalid, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-blasut-stockholms-kommun-garagevagen-24-21406157,Garagevägen 24,2995000,41.0,2.0,5,2614,73049,"Blåsut, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-ostermalm-stockholms-kommun-nybrogatan-57a-21408109,Nybrogatan 57A,10500000,87.0,3.0,0,4641,120690,"Östermalm, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-1,5rum-kungsholmen-lilla-essingen-stockholms-kommun-essinge-brogata-12,-2-tr-21408054",Essinge Brogata 12,2725000,35.0,1.5,2,2616,77857,"Kungsholmen - Lilla Essingen, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-3rum-hornsbergs-strand-vastra-kungsholmen-stockholms-kommun-franzengatan-80-21408142,Franzéngatan 80,7695000,88.0,3.0,5,4846,87443,"Hornsbergs Strand - Västra Kungsholmen, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-hagersten-malarhojden-stockholms-kommun-klubbacken-28-21408153,Klubbacken 28,2750000,50.0,2.0,1,3139,55000,"Hägersten / Mälarhöjden, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-3rum-kungsholmen-stockholms-kommun-grubbens-gata-7,-3-tr-21395367",Grubbens Gata 7,8550000,81.0,3.0,3,3613,105556,"Kungsholmen, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-1,5rum-kungsholmen-nedre-kungsholmen-stockholms-kommun-polhemsgatan-18,-4-tr-21408307",Polhemsgatan 18,4495000,45.0,1.5,4,2924,99889,"Kungsholmen/ Nedre Kungsholmen, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-2rum-kungholmen-stockholms-kommun-alstromergatan-32-f,-2-tr-21408213",Alströmergatan 32 F,3995000,45.0,2.0,2,2699,88778,"Kungholmen, Stockholms kommun",False,False,,
https://www.hemnet.se/bostad/lagenhet-3rum-karrtorp-stockholms-kommun-fyrskeppsvagen-124-21408268,Fyrskeppsvägen 124,3650000,69.0,3.0,1,6045,52899,"Kärrtorp, Stockholms kommun",False,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-hornstull-sodermalm-stockholms-kommun-bergsunds-strand-5-21408404,Bergsunds Strand 5,2350000,23.0,1.0,4,1956,102174,"Hornstull / Södermalm, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-1rum-stockholms-kommun-kungsholms-kyrkoplan-6-21408551,Kungsholms kyrkoplan 6,3395000,34.0,1.0,2,2273,99853,"Stockholm, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-vasastan-ostermalm-stockholms-kommun-birger-jarlsgatan-104-f-21408493,Birger Jarlsgatan 104 F,3995000,39.0,2.0,1,3251,102436,"Vasastan - Östermalm, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-2rum-sodermalm-sofo-stockholms-kommun-renstiernas-gata-48-21408686,Renstiernas gata 48,3250000,36.0,2.0,3,1562,90278,"Södermalm - SoFo, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-3rum-hornsbergs-strand-vastra-kungsholmen-stockholms-kommun-lustgardsgatan-1,-7tr-21406778",Lustgårdsgatan 1,5695000,63.0,3.0,7,4457,90397,"Hornsbergs Strand - Västra Kungsholmen, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-3rum-hammarby-sjostad-stockholms-kommun-henriksdalsallen-31,-4tr-21408581",Henriksdalsallén 31,4650000,66.5,3.0,4,4334,69925,"Hammarby sjöstad, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-2rum-vasastan-norrmalm-stockholms-kommun-upplandsgatan-47-21406911,Upplandsgatan 47,6995000,55.0,2.0,4,2604,127182,"Vasastan / Norrmalm, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-2rum-hornsbergs-strand-stockholms-kommun-lindhagensgatan-145,-5-tr-21408787",Lindhagensgatan 145,4595000,49.0,2.0,5,3074,93776,"Hornsbergs Strand, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-1,5rum-kungsholmen-fredhall-stockholms-kommun-fredhallsgatan-9-21408194",Fredhällsgatan 9,3150000,39.0,1.5,0,2723,80769,"Kungsholmen - Fredhäll, Stockholms kommun",False,False,,
"https://www.hemnet.se/bostad/lagenhet-1rum-vasastan-norrmalm-stockholms-kommun-tegnergatan-57a,-3-tr-21408786",Tegnérgatan 57A,2950000,26.0,1.0,3,1796,113462,"Vasastan/Norrmalm, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-3rum-maria-stockholms-kommun-brannkyrkagatan-42-21408790,Brännkyrkagatan 42,6995000,70.0,3.0,1,6109,99929,"Maria, Stockholms kommun",True,False,,
https://www.hemnet.se/bostad/lagenhet-4rum-blasut-stockholms-kommun-finngrundsvagen-5-21408846,Finngrundsvägen 5,5995000,87.0,4.0,4,5102,68908,"Blåsut, Stockholms kommun",True,True,,
https://www.hemnet.se/bostad/lagenhet-3rum-ostermalm-stockholms-kommun-kommendorsgatan-40-21408879,Kommendörsgatan 40,12500000,83.0,3.0,4,4267,150602,"Östermalm, Stockholms kommun",True,True,,
"https://www.hemnet.se/bostad/lagenhet-2,5rum-vasastan-stockholms-kommun-vanadisplan-8,-1-tr-21408812",Vanadisplan 8,7975000,75.0,2.5,1,2208,106333,"Vasastan, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-2rum-bromma-riksby-stockholms-kommun-damastvagen-6a,-2-tr-21408587",Damastvägen 6A,2195000,41.0,2.0,2,2667,53537,"Bromma / Riksby, Stockholms kommun",False,True,,
"https://www.hemnet.se/bostad/lagenhet-1,5rum-kungsholmen-stockholms-kommun-kungsholms-strand-139-21408995",Kungsholms strand 139,3795000,45.0,1.5,0,2679,84333,"Kungsholmen, Stockholms kommun",True,False,,
"https://www.hemnet.se/bostad/lagenhet-2rum-kristineberg-stockholms-kommun-lidnersgatan-12a,-van-3-21408939",Lidnersgatan 12A,3995000,46.5,2.0,3,3941,85914,"Kristineberg, Stockholms kommun",True,True,,
