exact_address,price,size,rooms,floor,monthly_fee,price_per_sqm,has_elevator,has_balcony,latitude,longitude,date,year,month,season,months_since_sale,location_avg_price_per_sqm,rooms_per_sqm,is_central,main_neighborhood,sub_neighborhood,predicted_ending_price
"Kungsklippan 11, 0,5 tr mot gård",2450000.0,31.0,1.5,1.0,3995.0,79032.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,106695.5643549364,0.04838709677419355,0,kungsholmen,central,3194716.8
"Rindögatan 27, 4tr",3795000.0,37.9,2.0,4.0,2534.0,100132.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,103639.9217221135,0.052770448548812667,0,gärdet,östermalm,3997387.0
Lerbäcksgränd 7,1995000.0,73.0,3.0,3.0,5029.0,27329.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,30662.983425414364,0.0410958904109589,0,hagsätra,central,2252767.5
"Armborstvägen 20, 12547 Älvsjö",4495000.0,79.0,4.0,5.0,5760.0,56899.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,59948.78361075544,0.05063291139240506,0,älvsjö,central,4146810.5
Garagevägen 19,2995000.0,48.0,2.0,4.0,3625.0,62396.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,69987.17948717948,0.041666666666666664,0,"hammarbyhöjden, johanneshov",central,3342705.8
Majrovägen 14,2695000.0,53.0,2.0,2.0,3148.0,50849.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,47832.512315270935,0.03773584905660377,0,gubbängen,central,2713764.2
Älvkarleövägen 20,3250000.0,44.2,3.0,1.0,3553.0,73529.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,81364.11889596604,0.06787330316742081,0,hjorthagen,central,3730559.5
"Johanneshovsvägen 151, 1 tr",3175000.0,50.0,2.0,1.0,3746.0,63500.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,61380.60846614972,0.04,0,årsta,central,3046267.8
"Ynglingagatan 5, 2 tr.",3195000.0,35.0,1.0,2.0,3950.0,91286.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,117447.03452345825,0.02857142857142857,0,vasastan,central,3792772.2
Petrejusvägen 15,6295000.0,102.0,4.0,4.0,6732.0,61716.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,66972.82608695653,0.0392156862745098,0,hammarbyhöjden,central,6586027.5
"Sickla kanalgata 56, pl 2",4595000.0,59.0,2.0,2.0,4644.0,77881.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,81976.21674635283,0.03389830508474576,0,hammarby sjöstad,central,4501412.5
Klädesvägen 38,3975000.0,72.0,3.0,1.0,6059.0,55208.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.041666666666666664,0,bromma,brommaplan,6004598.5
Maria trappgränd 1C,6495000.0,81.0,3.0,1.0,4739.0,80185.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.037037037037037035,0,mariaberget,södermalm,6410007.5
"Selmedalsringen 20, vån 3 av 5",6395000.0,91.0,3.0,3.0,5670.0,70275.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,60047.846889952154,0.03296703296703297,0,hägerstenshamnen,central,5434992.5
"Skebokvarnsvägen 376, vån 6/6",1495000.0,33.0,1.0,6.0,2830.0,45303.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,47227.54217966256,0.030303030303030304,0,högdalen,central,1750706.1
Brahegatan 40,14750000.0,106.0,3.0,4.0,7267.0,139151.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,139209.15807716866,0.02830188679245283,0,östermalm,central,14673234.0
"Lottens gata 11, 2 tr",2750000.0,35.0,1.0,2.0,2824.0,78571.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,100883.04295325169,0.02857142857142857,0,södermalm,central,3388602.2
Blåsutvägen 31,3995000.0,75.0,3.0,1.0,3598.0,53267.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,64508.730393607584,0.04,0,blåsut,central,4671548.0
Redargatan 3,8495000.0,100.0,4.0,6.0,5833.0,84950.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,81976.21674635283,0.04,0,hammarby sjöstad,central,8072652.0
"Vindragarvägen 15,3tr",4995000.0,57.0,2.0,2.0,3272.0,87632.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,108961.01136725805,0.03508771929824561,0,stockholm,central,6178368.0
Färnebogatan 15,5495000.0,116.5,4.0,1.0,7221.0,47167.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,46701.76192522561,0.034334763948497854,0,farsta,central,5615159.0
Jenny Nyströms Gata 10,1995000.0,30.5,1.0,1.0,2395.0,65410.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,49351.68417240131,0.03278688524590164,0,fruängen,central,1828762.6
"Nybohovsbacken 99, vån 8",4250000.0,71.0,3.0,1.0,2980.0,59859.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,73600.6753904601,0.04225352112676056,0,liljeholmen,central,5392340.0
Roslagsgatan 60,2575000.0,23.5,1.0,1.0,1512.0,109574.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,117447.03452345825,0.0425531914893617,0,vasastan,central,2928158.8
Annebodavägen 64,2695000.0,79.5,3.0,3.0,6016.0,33899.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.03773584905660377,0,liseberg,central,6233387.5
"Eldsbergagränd 22, vån 3",2150000.0,83.0,3.0,3.0,5783.0,25904.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.03614457831325301,0,östberga,älvsjö,6740017.5
"Annedalsvägen 59, vån 1",3995000.0,83.0,3.0,1.0,6471.0,48133.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,51851.851851851854,0.03614457831325301,0,bromma,annedal,3818036.0
Båtbyggargatan 62,7195000.0,88.0,3.0,1.0,6187.0,81761.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,81976.21674635283,0.03409090909090909,0,hammarby sjöstad,central,7035080.5
Fastlagsvägen 42,6795000.0,104.0,4.0,1.0,5333.0,65337.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,78291.57294554585,0.038461538461538464,0,midsommarkransen,central,8175267.0
Blackebergsplan 10,3995000.0,83.0,3.0,10.0,6799.0,48133.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,53244.9494949495,0.03614457831325301,0,blackeberg,central,3922029.2
"Bergtallsvägen 11, 3 tr",4995000.0,87.0,3.0,3.0,4801.0,57414.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,68624.1610738255,0.034482758620689655,0,älvsjö,långbro park,6004222.0
"Stamgatan 90, vån 4",2350000.0,78.0,3.0,4.0,5868.0,30128.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.038461538461538464,0,gamla östberga,älvsjö,6108292.5
Tvååkersgränd 1,3400000.0,88.0,3.0,2.0,6512.0,38636.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,34978.070175438595,0.03409090909090909,0,östberga,central,2545913.8
Sockenvägen 369A,2995000.0,55.0,2.0,3.0,3890.0,54455.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,79775.2808988764,0.03636363636363636,0,enskede,gamla enskede,4264316.0
"Sannadalsvägen 4, 2 tr",2595000.0,33.0,1.5,2.0,3222.0,78636.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,78715.10673234811,0.045454545454545456,0,gröndal,central,2916326.8
Lilla sällskapets väg 15A,2995000.0,77.5,3.5,1.0,5068.0,38645.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,40000.0,0.04516129032258064,0,bredäng,mälarhöjden,2769454.0
"Spångavägen 138, vån 2",1695000.0,19.0,1.0,2.0,1059.0,89211.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,63440.43887147336,0.05263157894736842,0,bromma kyrka,central,1967551.1
"Isgränd 5, 1tr",1595000.0,21.0,1.0,1.0,1377.0,75952.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,62565.78947368421,0.047619047619047616,0,västertorp,hägerstensåsen,2010051.9
"Schlytersvägen 69, 1/2tr",2495000.0,30.0,2.0,0.0,3228.0,83167.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.06666666666666667,0,hägersten,aspudden,2855178.8
Mariehällstorget 6,8500000.0,147.0,5.0,9.0,7866.0,57823.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,58411.40529531568,0.034013605442176874,0,annedal,central,6855269.5
Ellen Keys Gata 99,5995000.0,102.0,5.0,3.0,5999.0,58775.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,49351.68417240131,0.049019607843137254,0,fruängen,central,5147810.0
"Smedsbacksgatan 7, 4tr",2895000.0,28.0,1.0,4.0,1945.0,103393.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,103049.79253112033,0.03571428571428571,0,gärdet,östermalm,3180383.8
Kinnekullevägen 38,2295000.0,35.0,1.0,1.0,3753.0,65571.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,60685.61872909699,0.02857142857142857,0,traneberg,central,2281638.2
"Odengatan 16A, 3tr",6200000.0,51.0,2.0,3.0,1495.0,121569.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,122641.50943396227,0.0392156862745098,0,östermalm,vasastan,6103335.5
Kungssätravägen 14,1495000.0,36.0,1.0,1.0,2629.0,41528.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.027777777777777776,0,sätra,skärholmen,2907957.8
"Hägerstensvägen 231, 4/4",5995000.0,82.0,4.0,4.0,5386.0,73110.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,77093.02325581395,0.04878048780487805,0,örnsberg,aspudden,6367569.0
Skogängsvägen 33A,1990000.0,55.0,2.0,2.0,3985.0,36182.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,18619.909502262442,0.03636363636363636,0,spånga,central,1599861.5
"Hallebergsvägen 18, 3/3tr",7850000.0,108.0,5.0,3.0,7858.0,72685.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,69444.8634786544,0.046296296296296294,0,bromma,traneberg,6989250.5
Pelle Svanslös gata 3,5295000.0,95.0,3.0,2.0,5593.0,55737.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.031578947368421054,0,"annedal, bromma (sundbyberg)",central,7868568.5
Skogängsvägen 31E,1590000.0,28.0,1.0,0.0,2843.0,56786.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,18619.909502262442,0.03571428571428571,0,spånga,central,831165.4
Skogängsvägen 33G,1910000.0,55.0,2.0,0.0,3985.0,34727.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,18619.909502262442,0.03636363636363636,0,spånga,central,1599861.5
Skogängsvägen 31L,3040000.0,85.0,3.0,1.0,5423.0,35765.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,18619.909502262442,0.03529411764705882,0,spånga,central,1981313.9
Skogängsvägen 31J,2040000.0,49.0,2.0,1.0,3732.0,41633.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,18619.909502262442,0.04081632653061224,0,spånga,central,1558756.5
Stjernströms väg 5,4495000.0,78.8,4.0,4.0,6706.0,57043.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,78246.75324675324,0.050761421319796954,0,örnsberg,central,5712594.5
Enskedevägen 170,2995000.0,52.0,2.0,3.0,3675.0,57596.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,61165.04854368932,0.038461538461538464,0,svedmyra,enskede,3171235.0
Surbrunnsgatan 43B,3995000.0,39.0,2.0,1.0,2277.0,102436.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,102559.55397871262,0.05128205128205128,0,vasastan,sibirien,3915996.0
"Sankt Eriksplan 5, 3 tr",3495000.0,32.0,1.0,3.0,1385.0,109219.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,125765.30612244898,0.03125,0,birkastan,vasastan,4213992.5
Sjöviksvägen 124,3995000.0,59.0,2.0,5.0,4046.0,67712.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,77381.6495851635,0.03389830508474576,0,liljeholmskajen,central,4373516.0
Boforsgatan 9,3995000.0,113.0,6.0,7.0,6557.0,35354.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,46701.76192522561,0.05309734513274336,0,farsta,central,5269666.0
Slipgatan 5,3795000.0,42.0,2.0,1.0,3677.0,90357.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.047619047619047616,0,södermalm,hornstull,3372250.5
"Reimersholmsgatan 75, 4 tr",7950000.0,96.5,4.0,4.0,7658.0,82383.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,100883.04295325169,0.04145077720207254,0,södermalm,central,9721858.0
Essinge Brogata 23,2895000.0,31.0,2.0,4.0,2339.0,93387.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,81997.54148740013,0.06451612903225806,0,lilla essingen,central,3036932.8
Ingemarsgatan 3B,3995000.0,32.0,2.0,1.0,2045.0,124844.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,117447.03452345825,0.0625,0,vasastan,central,4086898.5
Lidköpingsvägen 17,4895000.0,68.0,3.0,3.0,4825.0,71985.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,69987.17948717948,0.04411764705882353,0,"hammarbyhöjden, johanneshov",central,4603273.5
Olshammarsgatan 56,2495000.0,73.0,4.0,3.0,5124.0,34178.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,40641.263940520446,0.0547945205479452,0,bandhagen,central,2816314.2
Rabattvägen 36,2095000.0,55.0,2.0,5.0,4222.0,38091.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.03636363636363636,0,johannelund,vällingby,4453894.5
"Lars Forssells gata 31, Vån 4",7495000.0,90.5,3.0,4.0,3605.0,82818.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,97672.95597484277,0.03314917127071823,0,västra kungsholmen,hornbergs strand,8983441.0
Jämtlandsgatan 154,2695000.0,78.0,3.0,2.0,6417.0,34551.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,37882.90398126464,0.038461538461538464,1,vällingby centrum,central,2505710.0
"Folkparksvägen 164, 7tr",4195000.0,84.5,3.5,7.0,5738.0,49645.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,46407.18562874252,0.04142011834319527,0,solberga,central,3655128.0
Hammarby kaj 4,5750000.0,80.5,3.0,2.0,5267.0,71429.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,81976.21674635283,0.037267080745341616,0,hammarby sjöstad,central,6276878.0
Pilotgatan 6,1895000.0,59.0,2.0,1.0,4650.0,32119.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,37376.792876079126,0.03389830508474576,0,skarpnäck,central,2141942.0
Korphoppsgatan 22,6495000.0,84.0,3.0,4.0,5167.0,77321.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,81976.21674635283,0.03571428571428571,0,hammarby sjöstad,central,7065369.5
Ekshäradsgatan 81,2995000.0,77.0,3.0,2.0,4619.0,38896.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,41130.95238095238,0.03896103896103896,0,farsta strand,central,3112630.8
"Nystadsgatan 3, 1 tr",1795000.0,73.0,3.0,1.0,6667.0,24589.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,27736.7360644728,0.0410958904109589,0,akalla,central,1898035.9
Stavangergatan 8,1495000.0,52.5,2.0,1.0,3935.0,28476.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,23919.8606271777,0.0380952380952381,0,husby,central,1717786.1
Langelandsgatan 3,2295000.0,81.0,3.0,4.0,6531.0,28333.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,31429.782424413675,0.037037037037037035,0,kista,central,2147166.0
Hälsingegatan 61,5250000.0,35.0,1.5,2.0,2751.0,150000.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,95456.05306799337,0.04285714285714286,0,hagastaden,central,3654708.2
Valhallavägen 56,14995000.0,122.0,4.0,5.0,6045.0,122910.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,90535.71428571429,0.03278688524590164,0,vasastan,östermalm,10017603.0
Alviksvägen 11,9975000.0,124.0,5.0,1.0,7397.0,80444.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.04032258064516129,0,alvik,central,9516366.0
"Kaskögatan 6, 3tr",2050000.0,75.5,3.0,3.0,5079.0,27152.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,27736.7360644728,0.039735099337748346,0,akalla,central,2173870.2
Skeppargatan 92,6975000.0,73.0,3.0,0.0,4182.0,95548.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,115384.61538461539,0.0410958904109589,0,östermalm,nedre gärdet,8104579.5
Lövsätragränd 17,1250000.0,56.0,1.0,1.0,3292.0,22321.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,35491.55908639523,0.017857142857142856,0,sätra,central,1803874.2
Strandvägen 29,24000000.0,103.0,3.0,6.0,3765.0,233010.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,139209.15807716866,0.02912621359223301,0,östermalm,central,14984207.0
Tomtebogatan 18,7175000.0,67.0,2.0,2.0,4007.0,107090.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,102333.33333333333,0.029850746268656716,0,vasastan birkastan,central,6441106.5
"Rådmansgatan 46, 4tr",1975000.0,20.0,1.0,4.0,2365.0,98750.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.05,0,vasastan norrmalm östermalm,central,2443630.2
Fredsborgsgatan 6,5495000.0,68.0,3.0,1.0,3314.0,80809.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,77381.6495851635,0.04411764705882353,0,liljeholmskajen,central,5512572.5
Gamla Huddingevägen 446,2795000.0,70.0,3.0,2.0,3105.0,39929.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,59948.78361075544,0.04285714285714286,0,älvsjö,central,3964223.5
Medaljonggatan 2B,4940000.0,74.0,3.0,2.0,5619.0,66757.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,59948.78361075544,0.04054054054054054,0,älvsjö,central,3973345.8
Medaljonggatan 2B,5790000.0,93.0,4.0,3.0,6631.0,62258.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,59948.78361075544,0.043010752688172046,0,älvsjö,central,5605962.0
"Jämtlandsgatan 99, Vån 1 (13011/1001)",2795000.0,66.0,2.0,1.0,4597.0,42348.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,45438.17527010804,0.030303030303030304,0,vällingby parkstad,råcksta,2681161.2
Cirkelvägen 24 A,1995000.0,40.0,2.0,1.0,4283.0,49875.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,52359.05044510386,0.05,0,enskede,gubbängen,2358567.8
Diavoxvägen 18A,3549000.0,45.0,2.0,8.0,4031.0,78867.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,74953.05164319249,0.044444444444444446,0,telefonplan,central,3290583.0
Diavoxvägen 18B,1899000.0,22.0,1.0,2.0,1971.0,86318.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,55400.29417944947,0.045454545454545456,0,hägersten,central,1825745.8
Skulptörvägen 1,3475000.0,54.0,2.0,3.0,3653.0,64352.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,53846.153846153844,0.037037037037037035,0,globen,central,2860186.8
"HELSINGÖRSGATAN 51, Vån 3/3",2000000.0,81.0,3.0,3.0,6980.0,24691.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,31429.782424413675,0.037037037037037035,0,kista,central,1888462.2
Finn Malmgrens väg 2A,2995000.0,45.0,2.0,2.0,3620.0,66556.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,66972.82608695653,0.044444444444444446,0,hammarbyhöjden,central,3059701.2
Mariehällsvägen 30H,3795000.0,51.0,2.0,10.0,3821.0,74412.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,61813.373118133735,0.0392156862745098,0,bromma,mariehäll,3236434.8
Vallfartsvägen 2,2550000.0,26.0,1.0,3.0,2024.0,98077.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,84728.12365293429,0.038461538461538464,0,aspudden,central,2490613.8
Aktergatan 21,7975000.0,100.0,4.0,1.0,7717.0,79750.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,81976.21674635283,0.04,0,hammarby sjöstad,central,8026238.5
Mariehällsvägen 30F,4695000.0,66.0,3.0,8.0,4619.0,71136.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,61272.72727272727,0.045454545454545456,0,bromma,annedal,3976600.8
Wergelandsgatan 46G,1845000.0,32.0,1.0,1.0,2857.0,57656.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,53244.9494949495,0.03125,0,blackeberg,central,1931033.2
"Urvädersgränd 7, 5 tr",30000000.0,173.0,4.0,5.0,5911.0,173410.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,100883.04295325169,0.023121387283236993,0,södermalm,central,11585470.0
Rådmansgatan 52,10495000.0,72.0,2.0,5.0,4275.0,145764.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,117447.03452345825,0.027777777777777776,0,vasastan,central,8250548.5
Lofotengatan 12,1595000.0,52.5,2.0,1.0,4539.0,30381.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,23919.8606271777,0.0380952380952381,0,husby,central,1690920.2
"Nina Einhorns Gata 1, 8 tr",8850000.0,81.0,3.5,8.0,4912.0,109259.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,117447.03452345825,0.043209876543209874,0,vasastan,central,9094694.0
Finn Malmgrens väg 56A,2175000.0,33.0,1.0,0.0,2647.0,65909.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,66972.82608695653,0.030303030303030304,0,hammarbyhöjden,central,2297537.0
"Helsingörsgatan 30, 2 tr",1995000.0,77.0,3.0,2.0,6483.0,25909.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,31429.782424413675,0.03896103896103896,0,kista,central,2151746.5
"Almbygatan 10, 5tr",1150000.0,32.0,1.0,5.0,3037.0,35938.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,30758.620689655174,0.03125,0,spånga,rinkeby,1106156.0
Kastrupgatan 16,2395000.0,83.5,3.0,0.0,6172.0,28683.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,31429.782424413675,0.03592814371257485,0,kista,central,2449064.2
Pollargatan 24,5995000.0,72.0,4.0,1.0,5257.0,83264.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,81976.21674635283,0.05555555555555555,0,hammarby sjöstad,central,5907206.5
Sjösavägen 71 1tr,2350000.0,70.0,3.0,1.0,4695.0,33571.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,47227.54217966256,0.04285714285714286,0,högdalen,central,3182040.8
Almbygatan 10,1495000.0,39.0,2.0,15.0,4509.0,38333.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.05128205128205128,0,stockholm,kista,3244909.0
Kaknäsvägen 80,13000000.0,96.0,4.0,1.0,10220.0,135417.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.041666666666666664,0,djurgården,central,7796204.5
"Fridhemsgatan 60, 2tr",3995000.0,41.0,2.0,2.0,2103.0,97439.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,108156.95600475624,0.04878048780487805,0,kungsholmen,fridhemsplan,4226996.0
Sköntorpsvägen 115,3475000.0,69.0,2.5,1.0,7620.0,50362.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,61380.60846614972,0.036231884057971016,0,årsta,central,3389320.0
Smedsbacksgatan 20,3495000.0,39.0,1.5,4.0,4565.0,89615.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,106723.30097087378,0.038461538461538464,0,östermalm,gärdet,4023759.5
"Ninni Kronbergs Gata 16, 5 tr",3995000.0,41.5,2.0,5.0,3696.0,96265.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,106100.79575596817,0.04819277108433735,0,vasastan hagastaden,central,4321993.0
Midsommarvägen 9,2695000.0,42.0,2.0,3.0,3420.0,64167.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,78291.57294554585,0.047619047619047616,0,midsommarkransen,central,3220102.0
Masugnsvägen 68,7990000.0,93.0,4.0,8.0,6368.0,85914.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,62070.93821510297,0.043010752688172046,0,bromma,central,5947532.5
Floragatan 16,15995000.0,93.0,3.5,1.0,4579.0,171989.0,False,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,139209.15807716866,0.03763440860215054,0,östermalm,central,13262671.0
Hagaesplanaden 103,3490000.0,35.0,2.0,3.0,2490.0,99714.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,95456.05306799337,0.05714285714285714,0,hagastaden,central,3711977.8
"Helsingforsgatan 67, 1 tr",1795000.0,75.0,3.0,1.0,6147.0,23933.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,27736.7360644728,0.04,0,akalla,central,2004266.9
"Melongatan 22, (0444/1404)",1995000.0,42.0,2.0,4.0,3580.0,47500.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,38054.982817869415,0.047619047619047616,0,hässelby strand,central,1968772.0
Vikingagatan 5,9700000.0,65.0,3.0,4.0,4671.0,149231.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,123653.15315315315,0.046153846153846156,0,vasastan,birkastan,8429153.0
Ålgrytevägen 31,2350000.0,50.0,2.0,5.0,4130.0,47000.0,True,False,,,2024-09-16 20:19:27.487654,2024,9,4,0,49200.0,0.04,0,bredäng,mälarhöjden,2531800.0
Hundlokegränd 18,2995000.0,89.0,4.0,2.0,7023.0,33652.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,,0.0449438202247191,0,hässelby,lövsta allé,7358702.5
Harpsundsvägen 78,2495000.0,59.0,2.5,5.0,5829.0,42288.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,44789.579158316636,0.0423728813559322,0,bandhagen,högdalen,2511492.5
Solberga Ängsväg 5,3850000.0,80.5,3.0,2.0,5111.0,47826.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,59948.78361075544,0.037267080745341616,0,älvsjö,central,4409736.5
"Sysslomansgatan 24, 7 Tr",5795000.0,60.0,3.0,7.0,3692.0,96583.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,113232.32323232324,0.05,0,kungsholmen,norr mälarstrand,7218728.0
Duvedsvägen 13,1495000.0,35.0,1.0,1.0,3723.0,42714.0,False,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,37882.90398126464,0.02857142857142857,1,vällingby centrum,central,1577621.5
"Hagaesplanaden 61, 11tr",26500000.0,206.5,8.0,11.0,14852.0,128329.0,True,True,,,2024-09-16 20:19:27.487654,2024,9,4,0,95456.05306799337,0.0387409200968523,0,hagastaden,central,10558649.0
