exact_address,price,size,rooms,floor,monthly_fee,price_per_sqm,has_elevator,has_balcony,latitude,longitude,date,year,month,season,months_since_sale,location_avg_price_per_sqm,rooms_per_sqm,is_central,main_neighborhood,sub_neighborhood,seasonal_price_trend,price_change_pct,monthly_price_change
Alpvägen 8,3195000.0,62.0,2.5,2.0,4705.0,51532.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,61813.373118133735,0.04032258064516129,0,bromma,mariehäll,5425907.446153847,,-0.36492890995260663
"Skogängsvägen 32, 1 tr (lgh 092)",3845000.0,91.0,4.0,1.0,5349.0,42253.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,56666.666666666664,0.04395604395604396,0,spånga,bromstensstaden,5425907.446153847,,-0.36492890995260663
"Vittangigatan 51, 2,5 tr",2495000.0,70.0,3.0,3.0,5678.0,35643.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.04285714285714286,1,vällingby  centrum,central,5425907.446153847,,-0.36492890995260663
Nybrogatan 85,5950000.0,44.0,2.0,2.0,2144.0,135227.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,139209.15807716866,0.045454545454545456,0,östermalm,central,5425907.446153847,,-0.36492890995260663
"Åkare Engströms Väg 5, 2 tr (lgh 065)",2150000.0,43.0,2.0,3.0,2662.0,50000.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.046511627906976744,0,spånga,bromstensstaden,5425907.446153847,,-0.36492890995260663
"Roslagsgatan 41, 3tr",3650000.0,34.0,1.0,3.0,2521.0,107353.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,102559.55397871262,0.029411764705882353,0,vasastan,sibirien,5425907.446153847,,-0.36492890995260663
Linnégatan 39 B,4995000.0,43.0,2.0,0.0,2180.0,116163.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,139209.15807716866,0.046511627906976744,0,östermalm,central,5425907.446153847,,-0.36492890995260663
Roslagsgatan 47,16975000.0,144.0,4.0,6.0,7932.0,117882.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,117447.03452345825,0.027777777777777776,0,vasastan,central,5425907.446153847,,-0.36492890995260663
"Onsalagränd 15, egen ingång",3295000.0,95.0,4.0,1.0,5547.0,34684.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.042105263157894736,0,östberga,älvsjö,5425907.446153847,,-0.36492890995260663
Heleneborgsgatan 25B,5575000.0,56.0,2.0,4.0,3325.0,99554.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,110831.38173302109,0.03571428571428571,0,södermalm,hornstull,5425907.446153847,,-0.36492890995260663
Perstorpsvägen 108,2195000.0,35.0,2.0,5.0,2328.0,62714.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,44658.53658536585,0.05714285714285714,0,sköndal,central,5425907.446153847,,-0.36492890995260663
Borghöjdsvägen 3,4375000.0,96.0,4.0,1.0,7296.0,45573.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,44828.66043613707,0.041666666666666664,0,bromsten,central,5425907.446153847,,-0.36492890995260663
Borghöjdsvägen 3,2345000.0,46.0,2.0,1.0,3644.0,50978.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,44828.66043613707,0.043478260869565216,0,bromsten,central,5425907.446153847,,-0.36492890995260663
"Valsbergs gränd 8, vån 3",3650000.0,53.0,2.0,3.0,4331.0,68868.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,78291.57294554585,0.03773584905660377,0,midsommarkransen,central,5425907.446153847,,-0.36492890995260663
Hagaesplanaden 73,6195000.0,67.0,3.0,1.0,5045.0,92463.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,95456.05306799337,0.04477611940298507,0,hagastaden,central,5425907.446153847,,-0.36492890995260663
"Maltesholmsvägen 95, (1001)",1995000.0,54.0,2.0,1.0,3204.0,36944.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,27739.42093541203,0.037037037037037035,0,hässelby gård,central,5425907.446153847,,-0.36492890995260663
"Maltesholmsvägen 95, (1601)",1695000.0,68.0,3.0,6.0,4398.0,24926.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,38054.982817869415,0.04411764705882353,0,hässelby strand,central,5425907.446153847,,-0.36492890995260663
Fridhemsgatan 15,9000000.0,98.0,5.0,2.0,4959.0,91837.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,99609.375,0.05102040816326531,0,fridhemsplan,central,5425907.446153847,,-0.36492890995260663
Sonja Kovalevskys Gata 11,13495000.0,112.0,4.0,10.0,6160.0,120491.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,110169.49152542373,0.03571428571428571,0,vasastan,hagastaden,5425907.446153847,,-0.36492890995260663
Sulitelmavägen 4,3100000.0,64.0,2.0,1.0,4356.0,48438.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,60685.61872909699,0.03125,0,traneberg,central,5425907.446153847,,-0.36492890995260663
"Fredrika bremers gata 5, 3 tr",2800000.0,77.5,3.0,3.0,6390.0,36129.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.03870967741935484,0,fruängen,hägersten,5425907.446153847,,-0.36492890995260663
Majstångsvägen 11,9750000.0,125.0,4.0,2.0,7505.0,78000.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,78291.57294554585,0.032,0,midsommarkransen,central,5425907.446153847,,-0.36492890995260663
"Rådmansgatan 46, 4tr",2290000.0,22.0,1.0,4.0,2506.0,104091.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,117447.03452345825,0.045454545454545456,0,vasastan,central,5425907.446153847,,-0.36492890995260663
"Sankt Göransgatan 153, 7 tr",3295000.0,30.0,2.0,7.0,1857.0,109833.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.06666666666666667,0,stadshagen,central,5425907.446153847,,-0.36492890995260663
Malmköpingsvägen 87,1650000.0,22.0,1.0,1.0,2706.0,75000.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,53295.063145809414,0.045454545454545456,0,örby,central,5425907.446153847,,-0.36492890995260663
Mörsilsgatan 26,1795000.0,39.0,1.0,1.0,2437.0,46026.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,,0.02564102564102564,1,vällingby  centrum,central,5425907.446153847,,-0.36492890995260663
Ymsenvägen 8,3700000.0,53.0,2.0,1.0,2740.0,69811.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,61380.60846614972,0.03773584905660377,0,årsta,central,5425907.446153847,,-0.36492890995260663
"Gyllenborgsgatan 18, 3tr",2995000.0,34.5,1.5,3.0,2128.0,86812.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,106695.5643549364,0.043478260869565216,0,kungsholmen,central,5425907.446153847,,-0.36492890995260663
Torsplan 10,17250000.0,105.0,4.0,18.0,8601.0,164286.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,105653.02144249513,0.0380952380952381,0,vasastan,hagastaden,5425907.446153847,,-0.36492890995260663
"Klockelundsvägen 10, vån 3/4",2495000.0,40.0,2.0,3.0,2776.0,62375.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,46701.76192522561,0.05,0,farsta,central,5425907.446153847,,-0.36492890995260663
Erik Tegels väg 27,2700000.0,85.0,4.0,1.0,5958.0,31765.0,False,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,35106.382978723406,0.047058823529411764,0,spånga,bromsten,5425907.446153847,,-0.36492890995260663
Vårbergsvägen 173,2195000.0,68.0,2.0,6.0,3879.0,32279.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,33333.333333333336,0.029411764705882353,0,vårberg,central,5425907.446153847,,-0.36492890995260663
Smedsbacksgatan 28,3295000.0,36.0,1.0,1.0,2592.0,91528.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,110136.75845499909,0.027777777777777776,0,gärdet,central,5425907.446153847,,-0.36492890995260663
Torphagsvägen 6,2295000.0,24.0,1.0,3.0,1878.0,95625.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,72429.90654205608,0.041666666666666664,0,ekhagen,norra djurgården,5425907.446153847,,-0.36492890995260663
Breitenfeldsgatan 8,7900000.0,55.0,2.0,3.0,3242.0,143636.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,139209.15807716866,0.03636363636363636,0,östermalm,central,5425907.446153847,,-0.36492890995260663
"Sandhamnsgatan 47, 1 tr",5795000.0,65.0,2.0,1.0,4102.0,89154.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,110136.75845499909,0.03076923076923077,0,gärdet,central,5425907.446153847,,-0.36492890995260663
"Hägerstensvägen 300, vån 2.",2595000.0,31.0,1.0,2.0,2463.0,83710.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,76351.83151366367,0.03225806451612903,0,mälarhöjden,central,5425907.446153847,,-0.36492890995260663
Kransbindarvägen 37,2295000.0,35.0,1.0,1.0,3206.0,65571.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,78255.50660792952,0.02857142857142857,0,midsommarkransen,telefonplan,5425907.446153847,,-0.36492890995260663
"Midsommargränd 2, 2 tr",4295000.0,56.0,2.0,2.0,3106.0,76696.0,True,True,,,2024-09-16 21:23:23.530581,2024,9,4,0,78291.57294554585,0.03571428571428571,0,midsommarkransen,central,5425907.446153847,,-0.36492890995260663
Brännkyrkagatan 83,3195000.0,36.0,2.0,3.0,2122.0,88750.0,True,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,100883.04295325169,0.05555555555555555,0,södermalm,central,5425907.446153847,,-0.36492890995260663
"Kransbindarvägen 9, vån 1",2495000.0,35.0,2.0,1.0,3206.0,71286.0,False,False,,,2024-09-16 21:23:23.530581,2024,9,4,0,78255.50660792952,0.05714285714285714,0,midsommarkransen,telefonplan,5425907.446153847,,-0.36492890995260663
